episode,score
151,-192.141210828
152,-115.359583639
153,-77.8452265761
154,-245.943068116
155,-34.283412663
156,-156.638475703
157,-194.836465221
158,-75.210730434
159,-124.167369774
160,-78.2758336682
161,-237.738309383
162,-51.8532479095
163,-30.8358205676
164,-118.760106269
165,-44.2202034433
166,-108.800754751
167,-23.6155001017
168,-19.23770206
169,-88.441247767
170,-274.077255536
171,-117.902820772
172,-125.05793789
173,-42.6154484736
174,-85.3913126112
175,-180.327943707
176,-177.115215202
177,-230.777172781
178,-108.062725393
179,-40.5464225405
180,-339.463317688
181,-69.2218307492
182,-28.5014821961
183,-150.047186095
184,-152.315994153
185,-62.6806215303
186,-239.263840096
187,-95.0923597709
188,-114.62832468
189,-100.007759084
190,-297.462280261
191,-360.504875689
192,-232.638541661
193,-57.4866894292
194,-51.1244564005
195,-149.435095785
196,-269.067826946
197,-182.303382544
198,-217.577797453
199,-30.7285509589
200,-44.2963022765
201,-91.0160360102
202,-235.428235222
203,-64.2823155338
204,-126.610278017
205,-245.332667293
206,-194.353398449
207,-327.912579558
208,-233.718987466
209,-238.260928571
210,-186.408230859
211,-144.888998873
212,-103.89510798
213,-100.093193904
214,42.1909346976
215,-146.669456674
216,3.27587944548
217,-99.0843123016
218,-100.688880317
219,-203.07427345
220,-177.368106612
221,-164.490311496
222,-176.011457736
223,-82.7609135063
224,-190.030241328
225,-147.685965667
226,-220.840718385
227,-88.409531713
228,-52.6205066399
229,-88.7687459289
230,99.0174981806
231,-311.464494488
232,-158.731797289
233,27.5597472474
234,-35.9985121432
235,-36.3740008855
236,-352.898655874
237,-286.608742448
238,-75.206495851
239,-89.7438875011
240,5.19206939258
241,-310.302892068
242,-52.0227188151
243,-158.821179066
244,-249.13554332
245,-223.379501524
246,38.8522232159
247,-108.500704698
248,-145.843495738
249,-220.000660139
250,-223.134015847
251,-117.272726286
252,-204.600227563
253,-206.912087338
254,-282.803416292
255,-218.489835885
256,-426.031065166
257,-297.545266133
258,-147.133024309
259,-200.062884502
260,-218.743268329
261,-194.069382003
262,-58.6451263502
263,-206.690379786
264,141.399448509
265,-146.965614461
266,-116.359991901
267,-84.7859640348
268,-40.3355591735
269,-56.8030919482
270,-214.00593122
271,-213.096425385
272,-73.1280471408
273,-247.970376396
274,-5.56077309109
275,-323.469595382
276,-292.138482303
277,-282.192379614
278,-150.999163362
279,-189.394409451
280,-25.2157413167
281,-243.498074227
282,-152.235337595
283,-59.5256127941
284,-252.289712367
285,-52.2271427486
286,-145.945103475
287,-10.1385057167
288,-183.880987077
289,-97.0367247472
290,-4.09224143963
291,-50.1839045039
292,-95.2045871937
293,-252.766208326
294,-191.160483553
295,267.249238637
296,-169.260033838
297,-258.600946115
298,-61.6675393947
299,-48.1560991798
300,-186.81016839
301,-96.3837318999
302,-59.5345741292
303,-219.398273501
304,-204.272340167
305,-111.308962733
306,-165.501823738
307,-154.516645296
308,-272.372532154
309,-75.2130190499
310,-83.0537063779
311,-34.1247863922
312,-94.2402190927
313,-236.980966295
314,-225.183243908
315,-19.9106682628
316,-297.137058118
317,-63.7024911809
318,-5.45608395641
319,-146.814579824
320,-269.103047211
321,-257.781511785
322,-52.9438450544
323,-181.779273538
324,-197.925999821
325,-307.881215846
326,-97.6861215844
327,-24.2832759817
328,-223.17458196
329,-201.196259979
330,-209.766393727
331,-20.4024777741
332,-277.195246454
333,-36.039883445
334,-224.07866526
335,-263.716196231
336,-10.5474249977
337,-21.4230625652
338,-178.307156486
339,-115.216576859
340,-229.339198627
341,-278.000629947
342,-245.79830601
343,-204.227853798
344,-26.6133310943
345,-233.312068777
346,-94.7414694019
347,123.624649974
348,-119.32939838
349,-25.496883137
350,263.589646714
351,-220.004552517
352,-4.07400388563
353,-201.309655752
354,-170.506364984
355,20.0047242212
356,-94.862346385
357,-242.802548418
358,-182.619465824
359,-220.425993559
360,-107.196867802
361,-175.840338027
362,-51.5305043054
363,-229.382886739
364,-384.815775553
365,-161.015272587
366,-81.4704459643
367,198.858620386
368,-83.7489889454
369,-224.054324347
370,-157.789000096
371,-232.504437678
372,-72.5949820995
373,-237.721421114
374,-246.542578879
375,-242.419909991
376,-81.1139402079
377,-80.8064272255
378,-230.308961906
379,-135.544443948
380,240.029678509
381,-189.412303049
382,-331.436434171
383,-119.456053924
384,-258.980506044
385,-75.6669519905
386,-302.789673977
387,-386.642072016
388,-13.6484254978
389,-290.798518688
390,-51.688838122
391,36.6531620511
392,-146.913220896
393,-469.961607131
394,-173.189951167
395,-145.749554479
396,-127.856162721
397,-124.740476265
398,-271.00684005
399,-12.2250243033
400,-43.0391621008
401,-113.336727548
402,-64.858361619
403,-238.528041577
404,-69.920715357
405,207.197294012
406,-174.86096471
407,202.880220939
408,-235.781146182
409,280.837355342
410,-213.45054913
411,-225.780781148
412,-68.1640702159
413,-223.938516134
