episode,score
0,-76.0365962562
1,-122.304292865
2,-119.245979682
3,-83.8864397619
4,-418.334849471
5,-109.411962794
6,-360.157398861
7,-364.224564078
8,-306.551962682
9,-10.0086291846
10,-133.880611371
11,-89.4741305418
12,-236.813049535
13,-123.2180696
14,-310.200046409
15,-290.567268095
16,-436.870680434
17,-54.336996342
18,-75.8883250772
19,-99.9287114744
20,-273.267230496
21,-414.084065214
22,-357.607798171
23,-64.336498112
24,-267.983553926
25,-335.328335857
26,-73.175589489
27,-111.698495012
28,-60.0053466711
29,-111.133606225
30,-67.1305022795
31,-179.438133634
32,-221.375082961
33,-165.163051283
34,-278.369012318
35,-368.158801226
36,-231.245117677
37,-54.4978561272
38,-174.951552634
39,-237.93245957
40,-267.493398295
41,-341.722399394
42,-582.937102444
43,-142.778160276
44,-139.340957996
45,-185.820800309
46,-165.568736639
47,-441.026473735
48,-112.523994284
49,-286.786492241
50,-488.114724755
51,-368.000463947
52,-410.804471351
53,-303.670970686
54,-154.429803683
55,-350.450425929
56,-312.208689334
57,-185.760277928
58,-110.541084781
59,-436.247139745
60,-203.635446053
61,-64.5096196549
62,-487.14723951
63,-141.286720551
64,-201.832390537
65,-32.6249640662
66,-401.205017285
67,-516.686843972
68,-207.884206345
69,-366.610534541
70,-280.110915132
71,-437.984173773
72,-228.551083075
73,-171.175115494
74,-125.467041752
75,-296.214632193
76,-230.180714598
77,-201.834207355
78,-75.102622168
79,-119.099763241
80,-189.037759774
81,-244.252074728
82,-533.647041554
83,-194.686232226
84,-605.159304827
85,-9.49897284771
86,-436.316205446
87,-553.059328242
88,-215.620087808
89,-281.528087422
90,-287.293324931
91,-47.2275951134
92,-108.552193568
93,-280.597007988
94,-373.814932426
95,-1024.16040051
96,-286.505844317
97,-295.809433287
98,-176.437080953
99,-588.630294532
100,-420.70649364
101,-312.214656356
102,-145.510814053
103,-677.832930156
104,-333.309502818
105,-521.96826161
106,-219.963689127
107,-414.729681919
108,-306.368154644
109,-462.126545405
110,-356.108090035
111,-444.155995976
112,-123.217872928
113,-270.032617607
114,-293.839525488
115,-249.471037667
116,-351.884568714
117,-104.330685569
118,-428.965261219
119,-403.712253872
120,-399.143532153
121,-484.86123934
122,-675.730673354
123,-510.107621375
124,-444.253006638
125,-577.134272718
126,-143.660006564
127,-297.735303811
128,-228.182745439
129,-188.109444081
130,-453.098579232
131,-725.241651204
132,-201.00173874
133,-411.23668439
134,-129.598457479
135,-265.231341516
136,-196.022296022
137,-173.862332068
138,-424.485911356
139,-204.453528001
140,-124.65227251
141,-139.888291457
142,-358.898728528
143,19.5352587735
144,-560.343318936
145,-352.271685584
146,-393.474460002
147,-128.613657744
148,-368.360439539
149,-227.775904439
150,-816.352531633
151,-185.906976476
152,-555.252144729
153,-423.406795073
154,-366.508206636
155,-150.869448934
156,-133.435266958
157,-562.60282016
158,-535.749059102
159,-105.343398604
160,-235.294550547
161,-285.910335522
162,-444.092859556
163,-478.049892824
164,-441.165692894
165,-608.024257988
166,-428.608757339
167,-174.10555742
168,-523.810398012
169,-387.813865566
170,-163.424493783
171,-75.5872207355
172,-433.073547572
173,-595.802593008
174,-114.785856472
175,-159.768829843
176,-319.412675437
177,-282.300428408
178,-461.612538364
179,-496.788848307
180,-380.60165305
181,-507.660424547
182,-415.325569638
183,-116.969068067
184,-301.114009403
185,-489.334753071
186,-401.378313611
187,-132.597712796
188,-94.389379353
189,-725.231684238
190,-362.795020717
191,-408.549655428
192,-374.302069688
193,-240.524975313
194,-306.815041344
195,-140.695425741
196,-448.890398907
197,-512.125875757
198,-114.058829482
199,-258.302326223
200,-351.30619959
201,-310.502735401
202,-365.206374742
203,-607.29851171
204,-640.585712922
205,-127.417088006
206,-325.759153474
207,-221.743114227
208,-420.441229666
209,-244.121453834
210,-378.428917842
211,-623.830665302
212,-140.812425747
213,-126.730855442
214,-768.455572614
215,-2.11414095701
216,-100.918765149
217,-130.751561961
218,-208.833736241
219,-220.870102601
220,-382.237694155
221,-337.651827815
222,-146.82866616
223,-162.019357206
224,-144.836199118
225,-425.868869102
226,-830.835773956
227,-7.98392312961
228,-125.61501949
229,-96.9249957337
230,-485.787787613
231,-607.869552273
232,-332.941630111
233,-383.389984411
234,-204.563732656
235,-110.578554842
236,-264.695585474
237,-118.651833892
238,-552.850743249
239,-167.216842004
240,-348.634380039
241,-279.817709932
242,-394.988681645
243,-312.154496526
244,-475.069446458
245,-267.864257357
246,-116.149794092
247,-205.925358088
248,-469.809416877
249,-321.268374463
250,-159.171874088
251,-135.189711279
252,-696.191856255
253,-96.5834545835
254,-606.512583353
255,-467.285138577
256,-434.781185312
257,-447.017865905
258,-144.053551483
259,-256.882157099
260,-106.985695684
261,-103.211680276
262,-571.678691917
263,-327.452670161
264,-121.303959932
265,-226.221968992
266,-137.850430309
267,-512.333315916
268,-353.766157794
269,-330.000709388
270,-432.745139561
271,-381.487397659
272,-523.052609336
273,-73.7842490846
274,-109.105073364
275,-259.221628058
276,-48.1971697163
277,-186.563928932
278,-135.342637238
279,-294.370305442
280,-135.275195405
281,-237.538130481
282,-113.40176747
283,-616.210884661
284,-133.962637129
285,-179.348450599
286,-164.040654103
287,-102.2099595
288,-418.402331707
289,-328.973968509
290,-631.851239007
291,-161.233340701
292,-105.646227667
293,-383.342875677
294,-244.645995387
295,-481.332368547
296,-236.74579833
297,-244.283415793
298,-761.739476466
299,-58.825837748
300,-577.329008365
301,-398.256069813
302,-111.019615061
303,-167.995480172
304,-155.936010796
305,-327.041767146
306,-357.855238115
307,-122.267476026
308,-0.406112889519
309,-418.21447142
310,-440.665880701
311,-124.18586235
312,-271.984212604
313,-108.244720508
314,-133.165481001
315,17.1825775214
316,-573.531484598
317,-92.1736071996
318,-500.235974758
319,-186.821008414
320,-128.808084532
321,-443.882200321
322,-245.237562506
323,-192.34376972
324,-456.389436626
325,-348.208890533
326,-342.36345617
327,-112.090505267
328,-273.310896207
329,-112.25582184
330,-322.268549026
331,-334.418571077
332,-323.5905393
333,-273.289698288
334,-263.867630416
335,-406.514010773
336,-212.727855082
337,-144.310919876
338,-329.205168116
339,-55.7001027577
340,-255.618662973
341,-731.995017171
342,-446.181915352
343,-334.266654954
344,-115.01223753
345,-147.324727872
346,-710.901742575
347,-166.542270093
348,-146.772420683
349,-113.762531065
350,-557.48714044
351,-243.847952538
352,-395.948988118
353,-138.428265664
354,-164.361833823
355,-158.222081491
356,-711.60679125
357,-265.23810089
358,-368.84773505
359,-361.792100764
360,-217.504815543
361,-104.796525373
362,-95.8335763831
363,-139.42973775
364,-446.024516226
365,-670.771963171
366,-465.746590738
367,-139.919839595
368,-146.505043286
369,-353.203195669
370,-466.676804065
371,-476.845488687
372,-100.146774474
373,-668.504937333
374,-357.558559055
375,-131.048774105
376,-208.885052229
377,-453.599315008
378,-480.539700666
379,-133.160129221
380,-167.047048265
381,-122.95830762
382,-291.338220475
383,-600.400873636
384,-461.057141735
385,-194.062358609
386,-408.809609435
387,-128.113205147
388,-259.803050155
389,-622.667375249
390,-146.368071863
391,-12.422198648
392,-487.771000375
393,-691.126229423
394,-269.260155255
395,-126.247823168
396,-807.73876222
397,-133.881156449
398,-116.486738299
399,-146.26103393
400,-219.447385976
401,-167.133102315
402,-147.325653947
403,-741.949986105
404,-147.412997253
405,-417.28293671
406,-132.424405045
407,-5.91020558483
408,-368.750440944
409,-128.084868469
410,-549.426676203
411,-98.8195586056
412,-377.904310681
413,-107.695905127
414,-337.578813494
415,-207.939307471
416,-144.171240969
417,-375.26979848
418,-112.088411155
419,-90.4300838551
420,-106.431113867
421,-702.353305995
422,-230.00354792
423,-297.796747874
424,-301.922436176
425,-313.592146809
426,-120.150359669
427,-107.815688697
428,-598.863021384
429,-184.576270166
430,-481.109504667
431,-334.380258023
432,-271.851359288
433,-335.413446941
434,-220.56242527
435,-512.019616214
436,-125.260653545
437,-302.850277045
438,-171.515071889
439,-127.543636726
440,-127.69320396
441,-48.0394617571
442,-148.974908364
443,-140.266620116
444,-673.08857681
445,-141.062481615
446,-119.397143982
447,-89.2204676452
448,-328.930107834
449,-144.123862213
450,-906.277557855
451,-196.583603944
452,-152.382107382
453,-79.2138819483
454,-101.652782579
455,-370.606091166
456,-124.896959684
457,-103.744788913
458,-129.214311421
459,-184.775469666
460,-294.677972471
461,-149.565613511
462,-135.314468218
463,-131.408439533
464,-368.196784194
465,-279.898999034
466,-153.947544256
467,-78.9304896978
468,-91.8775678621
469,-113.244645531
470,-131.329556677
471,-267.176133901
472,-86.6863354276
473,-513.348217179
474,-129.170231483
475,-131.142373655
476,-714.889662641
477,-618.177725011
478,-321.908380373
479,-518.020480402
480,-208.992108759
481,-69.7693352652
482,-140.999507199
483,-174.691199987
484,-221.352693864
485,-344.78591068
486,-439.536626552
487,-819.589116497
488,-296.941965514
489,-198.712535542
490,-512.715391707
