episode,score
0,-94.7113118526
1,-183.895970759
2,-386.006239782
3,-75.1198998739
4,-149.758574785
5,-101.033965438
6,-188.488368863
7,-257.477882171
8,-105.754551786
9,-185.17026943
10,-135.951172867
11,-358.66331611
12,-116.909763009
13,-189.550567652
14,-107.736046725
15,-231.380048269
16,-34.2716157678
17,-286.21467677
18,-48.8586202355
19,-51.4946267505
20,-349.905280678
21,-286.075182198
22,-77.0330829845
23,-415.074033455
24,-182.705187886
25,-73.3941507146
26,-303.933439985
27,-344.573213939
28,-386.7971315
29,-152.549996084
30,-150.297752203
31,-173.820014761
32,-76.4077571277
33,-54.0439818202
34,-265.098850046
35,-202.397120481
36,-64.9855693262
37,-93.3101464515
38,-6.66067164128
39,-65.3311796419
40,-45.2412935384
41,-137.802723357
42,-271.233123109
43,-274.321724767
44,-268.937040816
45,-80.1463080774
46,-294.430482084
47,-239.811995895
48,-152.176212698
49,-72.9123801306
50,-116.371562788
51,-117.769092223
52,-193.814146515
53,-135.471242143
54,-75.2262752677
55,-377.505183856
56,-88.2730277743
57,-69.6238367609
58,-298.591399902
59,-311.388283725
60,-126.407563354
61,-81.7181883429
62,-142.832129669
63,-504.547993329
64,-260.379175968
65,-234.003560364
66,-185.425244959
67,-221.782670567
68,-515.842011766
69,-264.027653898
70,-508.288654121
71,-79.2321638439
72,-281.488482317
73,-64.6969193841
74,-136.164112749
75,-232.194701354
76,-232.230390425
77,-131.776769155
78,-85.7947695041
79,-165.426053481
80,-292.59376026
81,-224.632327882
82,-302.232078588
83,-73.2047873115
84,-269.619922999
85,-176.57434774
86,-287.42274453
87,-348.423721259
88,-60.4012710768
89,-227.317653468
90,-131.831028893
91,-69.2111415527
92,-191.265849916
93,-242.598977518
94,-186.076188473
95,-276.675965833
96,-220.148953072
97,-158.636031714
98,-182.00511259
99,-236.033160441
100,-219.197441584
101,-272.861122082
102,-575.143269493
103,-169.794096838
104,-166.974901552
105,-142.700601752
106,-120.326965261
107,-237.307186572
108,-108.35121958
109,-233.386904948
110,-182.778304027
111,-152.248764714
112,-203.256777909
113,-158.613024684
114,-97.7298983309
115,-207.516562208
116,-139.792782693
117,-247.019003619
118,-201.38961253
119,-178.898746926
120,-11.169522662
121,-131.813195979
122,-190.20588149
123,-167.887526746
124,-63.7461570869
125,-24.3482787512
126,-300.695312384
127,-121.386861752
128,-225.664694616
129,-204.054027106
130,-32.8133471305
131,-244.381411945
132,-137.434655072
133,-158.427541595
134,-246.63288928
135,-223.103940279
136,-264.046893644
137,-174.038013519
138,-184.18506592
139,-302.58836123
140,-124.730692559
141,-78.0319590727
142,-218.864361484
143,-157.548355454
144,-84.1672199385
145,-67.9063254167
146,-165.884421458
147,-177.5435708
148,-141.082155413
149,-112.064333006
150,-152.331013872
151,-203.768150227
152,-90.8609555729
153,-248.826682418
154,-123.947533357
155,-238.272379976
156,-177.07464504
157,-215.421526131
158,-108.648838069
159,-81.5466989198
160,-265.681122542
161,-169.055793732
162,-141.353743047
163,-169.633267028
164,-112.680297627
165,-172.411896816
166,-77.8183086422
167,-49.2909775233
168,-77.5200157415
169,37.9867898115
170,-141.453273928
171,-143.277048287
172,-100.185300901
173,-106.067793122
174,-75.8842744018
175,-116.217307313
176,-115.269586796
177,-206.383321946
178,-169.340384192
179,-45.7571946651
180,-112.202115598
181,-32.3110324622
182,-140.228596193
183,-216.599849769
184,-221.830032324
185,-123.886520134
186,-197.684402837
187,-99.1406999145
188,-11.6576531456
189,-159.146010529
190,-174.639983503
191,-126.912701822
192,-74.3587266678
193,-232.233494727
194,-75.2341908957
195,-43.1082897579
196,-99.5285137449
197,-103.05067353
198,-89.7918161578
199,-97.2358634646
200,-5.6472439106
201,-291.370090384
202,-88.3139862947
203,-138.278645341
204,-43.4969667906
