episode,score
0,-230.778813028
1,-103.951265612
2,-326.174452304
3,-617.386318721
4,-253.164587118
5,-89.9911122765
6,-130.808824578
7,-104.816289328
8,-370.903101519
9,-57.2463407719
10,-140.572352802
11,-75.4857209658
12,-101.541893593
13,-220.291036701
14,-403.005730428
15,-396.638350095
16,-102.617073657
17,-33.5152255815
18,-136.620862878
19,-140.97785523
20,-282.196192965
21,-319.300509325
22,-170.618876261
23,-150.058158383
24,-436.607079497
25,-134.733922208
26,-70.1739972721
27,-100.541074343
28,-115.308349141
29,-41.2156264766
30,-10.4938397767
31,-74.3649892626
32,-171.784441498
33,-129.933259636
34,-174.454694433
35,-58.1772910362
36,-67.5224822552
37,-244.969429735
38,-120.405288696
39,-103.891842754
40,-280.09469497
41,-376.152963386
42,-69.1306631789
43,-64.2376827739
44,-198.084993329
45,-150.717046184
46,-204.235395589
47,-276.635720786
48,-202.454894957
49,-209.843706282
50,-227.268809421
51,-219.638009291
52,-343.328227173
53,-99.0743785067
54,-228.298562251
55,-125.251195082
56,-114.12086692
57,-72.9628217492
58,-280.625457014
59,-174.350299022
60,-214.324683453
61,-114.542570898
62,-282.150758289
63,-103.744309644
64,-48.9432995241
65,-34.2174957552
66,-81.6499024931
67,-62.0174611817
68,-271.832483284
69,-87.9054514066
70,-79.6888759567
71,-25.5631340067
72,-218.260485095
73,-341.177148791
74,-497.096861196
75,-248.773303435
76,-124.183361301
77,-150.858983235
78,-70.1843263232
79,-79.3901923082
80,-232.502701758
81,-265.669932953
82,-251.520187897
83,-174.83045163
84,-90.024299488
85,-169.512834976
86,-95.4314954628
87,-213.021558143
88,-222.997613666
89,-221.016865146
90,-215.802113264
91,91.3133162662
92,-153.787824096
93,-75.3023711647
94,-141.212070431
95,-114.844321329
96,-175.343971958
97,-173.826693237
98,-141.33915397
99,-47.4237313647
100,-115.869475698
101,4.33539115855
102,-70.0862098388
103,-200.832086709
104,-104.335589777
105,-84.8546741166
106,-342.150079343
107,-153.401280381
108,-47.8768387065
109,-123.13030801
110,-14.1929553262
111,-87.2436098882
112,-79.9738447439
113,-198.552401328
114,-53.6013370821
115,-237.410503118
116,-196.273525871
117,-171.775773019
118,-122.985168308
119,-145.720793027
120,-153.079748351
121,-90.1847315197
122,-97.2223588064
123,-203.339754159
124,-52.900528139
125,-205.906938455
126,-163.151540334
127,-287.704252572
128,-169.122692919
129,-48.8926908834
130,-72.0761412853
131,-219.25429647
132,-206.108054282
133,-99.9013517994
134,-157.599705106
135,-274.291834258
136,-57.0743595809
137,-30.6876845389
138,-39.9311356798
139,-49.9317642463
140,-77.0181555622
141,-121.633513095
142,-335.579625821
143,-152.974964527
144,-151.57727709
145,22.7521051434
146,15.6011155622
147,-70.2306542521
148,-23.8239080416
149,40.5049004897
150,-43.4572566965
151,-72.971212712
152,-141.614994602
153,-81.0731433584
154,-81.9984301111
155,-147.770583276
156,-93.6062398071
157,75.0329228692
158,-74.3740055934
159,-56.3097312337
160,-49.39289867
161,134.808150772
162,-78.149808792
163,-204.979048126
164,37.1860556389
165,-236.853261679
166,-81.2105146106
167,32.7132515831
168,143.653607196
169,10.5204247526
170,-41.7539378231
171,26.2775226835
172,-58.8798979885
173,-28.2723083371
174,112.064290945
175,-3.90943795999
176,86.760529818
177,-129.801189841
178,114.455169456
179,-145.389391682
180,-14.923934743
181,58.973367247
182,-61.5112415866
183,-69.0387853153
184,-114.814909769
185,9.12476104324
186,-78.6057801588
187,57.1901896575
188,16.7747913933
189,-342.645651985
190,134.70756743
191,-67.1128639394
192,19.2432443742
193,-17.9853709248
194,17.7139504702
195,-55.1712742351
196,247.924604878
197,29.8665652962
198,-116.800350431
199,-33.6153592409
200,-423.567763493
201,-9.29211028272
202,27.406973102
203,-4.06554338287
204,-13.4130996034
205,-68.4832771412
206,-42.888736684
207,80.5764703878
208,-59.5617495408
209,-86.6331703758
210,-90.917465887
211,128.508216408
212,25.0757197183
213,-54.8732972669
214,108.122881122
215,-87.7391859643
216,-22.8080291745
217,-72.0528541129
218,-45.9427174646
219,49.6239722412
220,62.5347984922
221,10.1821749407
222,-17.8079012323
223,-26.1659664823
224,5.58873167082
225,84.7056418814
226,-243.896842213
227,-58.4153508804
228,12.5496007131
229,-46.9386502996
230,-42.929013623
231,-19.5784735808
232,-13.273914459
233,86.8696966678
234,32.6693005868
235,-59.5969384491
236,-34.1085333328
237,-62.3803985862
238,16.4779278074
239,24.5323499273
240,-25.0813094992
241,146.3102361
242,-78.5467449969
243,-87.9821575157
244,3.11998581335
245,230.115537899
246,-70.715987813
247,-63.8957627437
248,76.9698300971
249,99.402771256
250,60.2045094607
251,36.7059793554
252,-33.9749546242
253,25.8585736736
254,-33.404383351
255,62.2321164221
256,-15.6765914588
257,-239.96889816
258,-55.7280561209
259,26.8364016608
260,-40.4804846097
261,19.0181471252
262,26.4486881822
263,50.1662556718
264,9.50125394945
265,-19.3862700203
266,11.6775054894
267,-37.130233094
268,-172.834257633
269,-114.133081817
270,62.6178811162
271,-43.391584928
272,-22.5408232357
273,-27.0185874887
274,-27.0351902381
275,92.1284086152
276,74.0621314443
277,17.766418279
278,-45.2829899121
279,-56.2567271834
280,-84.6694725158
281,0.44181706655
282,-106.067858282
283,-40.4990108905
284,-58.3788959401
285,-11.5575702822
286,-40.6827073671
287,-25.4539730205
288,-27.2241694949
289,-13.8420086575
290,-14.1971825453
291,167.152332038
292,25.5606468046
293,45.6271686184
294,101.211735691
295,7.83749955407
296,65.9039330971
297,-67.0103897196
298,-7.90150401331
299,85.0859239127
300,-42.0007571484
301,-65.6438231218
302,27.2276913602
303,-51.6993113892
304,71.8151219152
305,-33.8686284452
306,45.8974239339
307,25.8335269846
308,89.5421288711
309,-17.490180187
310,-29.4475816775
311,-45.8889573195
312,-31.0407727334
313,39.2470837517
314,13.6483268003
315,-11.9392529857
316,-175.924020268
317,-154.833658428
318,38.331093916
319,0.858124813485
