episode,score
293,8.21977891867
294,-14.7393489784
295,-37.2448988187
296,-8.59542676526
297,-15.2250177683
298,-69.593841103
299,-43.4098851573
300,5.3846976729
301,-39.4112753926
302,-50.23105086
303,-55.3979880137
304,-85.4303378845
305,-42.6625153893
306,-13.5984607089
307,2.591527034
308,-105.960339641
309,15.1772395207
310,-68.6789619238
311,-5.85501329327
312,-22.0943000758
313,-7.99666265572
314,-6.55686981387
315,6.75014943058
316,-12.9886465269
317,-16.0265269588
318,36.4920831398
319,8.12456946496
320,2.3596504821
321,-46.8826649917
322,3.61131919513
323,-65.4827554117
324,-9.03203021604
325,15.5364226738
326,-53.1450980175
327,-3.14531956948
328,2.48936676104
329,-25.929949757
330,-12.6944159881
331,-19.9670459904
332,-3.84668138013
333,22.4818493899
334,-53.4746061506
335,14.5668301047
336,-28.7010990374
337,-31.3254974001
338,-34.6749554865
339,-13.4790665976
340,-22.4746293194
341,16.295530986
342,-3.95455342941
343,-49.8232155285
344,3.81310067395
345,18.0759624275
346,-17.0442307687
347,-37.69662769
348,28.5259544485
349,-52.129572751
350,7.96483166938
351,2.20339460373
352,-40.8424988737
353,-18.8127342539
354,-1.11381418546
355,-11.4363940639
356,2.66251127556
357,11.0112528922
358,-30.6070450295
359,-2.92056801229
360,-142.793783442
361,-150.792512239
362,-3.06435362064
363,-13.6832363343
364,-21.8392471234
365,-186.517177012
366,16.467183733
367,-36.6640370998
368,-14.3464125658
369,-22.4091489908
370,12.9224929291
371,7.57883773574
372,-34.8603345192
373,-40.4070763539
374,-10.2995710673
375,-25.2779801376
376,7.42302062036
377,-37.6930369985
378,-43.7582104181
379,-1.86836523118
380,96.615361499
381,-47.0131905151
382,-13.7695421273
383,-49.9402122947
384,-49.0839375039
385,-37.1319217613
386,165.418865722
387,-51.2263655567
388,-14.9722709819
389,25.7714307472
390,-70.5816362531
391,32.4540223568
392,163.351568394
393,-1.14943579565
394,-11.199103038
395,-17.9956883352
396,229.298143559
397,-11.576655916
398,-33.5071337646
399,-19.9195197697
400,-68.6924954414
401,0.331098888109
402,-9.65772802491
403,-7.72385378173
404,29.0206440052
405,-6.95127897257
406,-34.6383173216
407,28.6392845493
408,42.337404138
409,-57.7696002583
410,7.01175312308
411,-23.107553222
412,-27.0464018264
413,-0.953536954151
414,-42.3914735661
415,10.3524984095
416,12.322309261
417,-10.1267019693
418,-3.22797903197
419,6.08927822383
420,28.3748256946
421,254.851731698
422,7.01205701879
423,1.39132494635
424,-7.52396204441
425,-7.44466543104
426,-8.2992587879
427,19.7743880177
428,17.6382776128
429,23.6097194126
430,-3.33866495249
431,-37.598507874
432,-3.87204159415
433,12.7719732714
434,28.9710755113
435,21.2405955433
436,-10.3011263972
437,-34.8838303446
438,-12.4943491442
439,27.8425218853
440,38.1758648238
441,-13.4287180551
442,-24.2410862274
443,-30.2359150853
444,-2.14974509416
445,205.423419331
446,33.8734829877
447,-36.5824214307
448,-33.0476287365
449,2.8236483441
450,24.236743018
451,-15.7176394034
452,-7.81591930896
453,-40.4860730338
454,-12.0043100403
455,7.37872559411
456,-42.5177659283
457,4.41509276545
