episode,score
0,-141.788391987
1,-299.035487346
2,-128.723042459
3,-27.8825502779
4,-239.481535697
5,-189.739449212
6,-354.58180562
7,-346.301405935
8,-527.794017309
9,-292.03352396
10,-147.026497672
11,-170.026767284
12,-205.323300721
13,-79.918700335
14,-350.909483673
15,-90.5153644713
16,-283.469154681
17,-364.463149016
18,-123.18196205
19,-392.984293366
20,-87.8858656558
21,-198.266138943
22,-166.705498807
23,-446.302956589
24,-160.13327943
25,-130.802013993
26,-172.487059562
27,-97.5422989455
28,-249.350831756
29,-102.285414384
30,-141.92671128
31,-322.06759624
32,-85.0779663217
33,-257.471714033
34,-163.838761189
35,-146.822816864
36,-265.696331313
37,-89.281552339
38,-109.420293379
39,-51.4973871084
40,-112.830271075
41,-251.202996079
42,-124.895588493
43,-449.733108399
44,-68.9781406585
45,-161.861273654
46,-201.643068503
47,-399.234777058
48,-130.498663899
49,-294.733355813
50,-266.035025215
51,-359.587399265
52,-161.676776567
53,-394.00545037
54,-246.485126278
55,-134.742122665
56,-322.3098591
57,-78.3321313117
58,-247.677936288
59,-94.4838816022
60,-296.589660974
61,-25.8316656735
62,-50.1325928184
63,-66.8362250179
64,-343.985694916
65,-47.0733065808
66,-113.099227519
67,-92.3371221338
68,-201.02586571
69,-76.1527107441
70,-412.492485008
71,-309.479796354
72,-124.018310978
73,-235.699287167
74,-315.463830759
75,-331.481853916
76,-320.683459442
77,-362.798680302
78,-647.183041338
79,-90.9303017735
80,-151.718711591
81,-131.472172795
82,-72.465747883
83,-163.853949235
84,-52.3943744022
85,-395.26104594
86,-104.707469946
87,-314.679739765
88,-176.478289863
89,-45.5086833496
90,-175.707907824
91,-54.7171641438
92,-168.297435729
93,-135.013101951
94,-160.638644896
95,-37.2515879873
96,-156.953159702
97,-224.807668755
98,-256.105915915
99,-269.494144575
100,-56.9529109083
101,-103.312026284
102,-159.999864089
103,-177.316130238
104,-193.812133357
105,-25.5772451748
106,-50.6202502511
107,-118.43181832
108,-56.1700675161
109,-140.709984015
110,-138.721458541
111,-83.918943276
112,-116.334833742
113,-97.7623726515
114,-75.4216273745
115,-108.502841594
116,-280.796857482
117,-159.706201704
118,-38.2169052794
119,-108.35943278
120,-31.0501724948
121,-66.7699059076
122,-100.365194484
123,-77.2127730377
124,-157.055545006
125,-182.46862916
126,-224.868824229
127,-92.4404363269
128,-167.874861168
129,-1.85686579184
130,-137.072640284
131,-97.9936795619
132,-242.885427914
133,-47.8264361673
134,-291.418228995
135,-156.63633389
136,-143.856342957
137,-68.0758841148
138,-84.6978006913
139,-213.030625954
140,-133.421293408
141,-138.949984377
142,-149.511202358
143,-118.416879708
144,-38.9311681277
145,-54.2321360485
146,-21.325079096
147,-243.73032162
148,-210.831160054
149,-112.655306955
150,-236.44594716
151,-180.939484166
152,-179.085499588
153,20.9283433912
154,-107.796515637
155,-136.087406598
156,-195.513964282
157,-194.515158077
158,-157.123528128
159,-25.5662692577
160,-54.1705267373
161,-55.3611425782
162,-72.1980106777
163,-355.529630294
164,-113.106836076
165,-31.7272809912
166,-168.55738333
167,-194.279551157
168,-24.6744765414
169,-65.1156851726
170,87.6403933491
171,-215.943964413
172,27.1106978111
173,-32.2020493241
174,-174.534352865
175,-224.54283898
176,-24.6832332706
177,-174.26514343
178,-115.789550559
179,-75.3928987318
180,44.574588514
181,-47.8952019195
182,-102.82080455
183,-3.2915071732
184,-278.743546706
185,3.05345693774
186,-283.520944753
187,-198.970344944
188,-62.8636012918
189,-50.534467012
190,-45.27836703
191,59.6054574068
192,-52.397563148
193,-57.1219490354
194,-68.4421058468
195,-6.66753534465
196,-135.903677572
197,41.4697229538
198,53.3800866592
199,-30.5849124216
200,-82.6185018286
201,-13.8845478343
202,221.695508701
203,-132.562966404
204,48.4254662155
205,-175.486645366
206,27.9495651874
207,-24.0061229487
208,85.3710623152
209,69.0841665716
210,280.016641598
211,98.5268538194
212,65.4398435976
213,35.1050702746
214,-27.0597261696
215,-57.6169539608
216,102.663241366
217,-52.3722949729
218,-78.2104645783
219,45.3468393293
220,-33.5991322169
221,-145.981431625
222,-36.8121963099
223,-149.286618491
224,108.511743269
225,-38.6079042731
226,58.4590487306
227,-39.5865249848
228,48.8225216958
229,-8.26967596821
230,51.4446908293
231,-8.41139139989
232,-60.9944978645
233,-172.737886749
234,48.7348422262
235,-52.0341467354
236,7.1139150771
237,-88.5315696154
238,52.385636069
239,3.45163878618
240,76.6026710511
241,51.147628692
242,-31.1461470912
243,-29.6751942761
244,-25.1288554052
245,19.9683547198
246,25.725158061
247,54.9107874151
248,-366.202377851
249,-51.6669024746
250,-56.8622061052
251,-47.0266159231
252,-163.265547767
253,25.9573956567
254,25.8511950659
255,40.6832959248
256,22.752878903
257,22.5560328982
258,-35.8630795194
259,43.7412937506
260,-65.1102505243
261,-71.2432817957
262,-73.9810446174
263,14.0754691107
264,20.1898006933
265,48.939298526
266,-23.5112057051
267,-32.954621496
268,-81.3337032861
269,112.930854257
270,-146.216539386
271,-3.89138463995
272,-51.6376726686
273,37.3700536021
274,15.4421383567
275,-40.7960162382
276,-27.4594494845
277,13.4645035287
278,269.449414997
279,-53.8599871885
280,0.894020750763
281,36.0532686644
282,-15.9540227382
283,-32.6295980919
284,-49.0296552341
285,-40.8682684115
286,18.841067254
287,212.954090162
288,-20.7268017204
289,38.0394104867
290,-35.6137685318
291,31.4764293159
292,-43.3537029976
293,-38.3761439176
294,20.6613720864
295,-2.9481556138
296,91.0296641208
297,-14.373011612
298,26.55700523
299,-33.9563986012
300,-51.5044707682
301,44.0201047707
302,112.471115472
303,148.926213711
304,15.4528598579
305,-12.1267726113
306,-27.4727227878
307,66.4864158774
308,-74.8833858049
309,178.825639177
310,-13.1291661671
311,149.929696169
312,214.332475905
313,2.96261908499
314,-39.0973778505
315,108.448135535
316,24.6114753563
317,59.5520566698
318,26.707072821
319,109.436399289
320,-29.4115957766
321,177.531664675
322,-40.1147701365
323,-11.6952381405
324,197.480935481
325,-83.5624959336
326,-39.4778750007
327,-40.75363554
328,-8.06600581306
329,228.679102611
330,-97.9862700208
331,-89.188662976
332,-9.57957053804
333,-49.0582673232
334,223.309744334
335,-104.140886543
336,13.6045440144
337,-2.33745247963
338,197.298257834
339,19.7750849317
340,-48.5704521555
341,-99.0467343917
342,173.613157328
343,-8.44845043083
344,255.961826866
345,157.837134734
346,220.687517412
347,52.1260614295
348,169.544793189
349,260.780340834
350,29.9977004009
351,245.304123016
352,9.19352907863
353,271.800045234
354,185.311242403
355,223.890230524
356,268.308618754
357,208.137447008
358,88.1903890718
359,-29.9192947078
360,116.603759104
361,141.167951862
362,15.3979651862
363,-35.1533534996
364,101.622568751
365,101.334041316
366,252.230938558
367,197.799605065
368,206.777256414
369,223.853972789
370,167.232333489
371,170.866955672
372,212.500091241
373,228.097071472
374,227.36670677
375,166.086284627
376,47.9124269706
377,131.726046946
378,220.599221448
379,-3.85962692756
380,9.87499458609
381,216.334252629
382,179.52714311
383,162.139704464
384,-6.53013504478
385,220.207063043
386,138.86026999
387,74.0097650057
