episode,score
0,-214.655872552
1,-121.667130261
2,-184.570721536
3,-268.22866718
4,-308.523393778
5,-159.417358478
6,-80.0082806142
7,-110.645480672
8,-106.029589242
9,-142.094255496
10,-352.925206937
11,-88.5691213076
12,-92.3718931953
13,-109.547876865
14,-132.013425411
15,-168.675536496
16,-241.965979663
17,-157.333304801
18,-256.589159386
19,-66.4932614469
20,-53.390046019
21,-185.582624271
22,-215.702836855
23,-83.273473509
24,-152.507635032
25,-230.213111023
26,-279.350691239
27,-115.382925898
28,-328.436444303
29,-250.57809747
30,-302.605792162
31,-87.6171602166
32,-176.235592174
33,-209.449355372
34,-191.300232964
35,-206.745277148
36,-404.200719422
37,-88.6840215179
38,-90.3384407279
39,-126.848774704
40,-84.0828558765
41,-128.978974084
42,-139.406975394
43,-164.460416433
44,-373.948633131
45,-250.345927035
46,-40.9002459281
47,-415.871840211
48,-106.056914088
49,-171.682473606
50,-378.224309742
51,-129.713726355
52,-233.693240012
53,-49.5024135757
54,-382.413341808
55,-67.0242063331
56,-197.116130432
57,-135.852601246
58,-95.013701007
59,-450.863160396
60,-73.2520943079
61,-343.634341083
62,-167.025710176
63,-202.89745639
64,-147.289363556
65,-259.93766506
66,-63.1007057814
67,-270.11493106
68,-72.91298862
69,-471.256763933
70,-100.694433042
71,-341.771479243
72,-104.804263789
73,-305.640017735
74,-287.572053403
75,-152.928397115
76,-43.0710083472
77,-126.450592949
78,-204.626267939
79,-130.036945425
80,-245.458309681
81,-16.2060643282
82,-28.1102978289
83,-21.8503994887
84,-98.9336351879
85,-167.844054531
86,-146.271762491
87,-179.476074264
88,-173.972867463
89,-108.274399791
90,-69.0934341864
91,-70.9415511335
92,-137.927641059
93,-95.8263152206
94,-160.326075426
95,-181.787593879
96,-139.779799382
97,-82.4904978136
98,-139.121262961
99,-117.848968229
100,-66.567157815
101,-62.9016900962
102,-30.5828057198
103,-41.7187573998
104,-111.114780578
105,-169.689289375
106,-185.914341138
107,-85.6746896615
108,-166.39551165
109,-167.233486968
110,-157.642564832
111,-211.119423335
112,-161.899484339
113,-189.711384048
114,-137.084965934
115,-151.255280106
116,-213.510742951
117,-130.864190736
118,-260.089151765
119,-84.3483459086
120,-118.343290761
121,-108.026476887
122,-263.217203312
123,-45.5622953729
124,-62.441070939
125,-337.582474416
126,-138.626506725
127,-123.220410981
128,-103.461059662
129,-112.727180997
130,-115.433146445
131,-58.9504181786
132,-267.13583087
133,-114.501616667
134,-23.5656112036
135,-77.0398949147
136,-72.8555504613
137,-329.296763424
138,-77.7215386624
139,-10.7832960985
140,-24.2765763518
141,-99.8969851283
142,-311.800355601
143,-9.68799271615
144,-103.557260104
145,-48.6899049294
146,-121.214818418
147,-71.0419304128
148,-194.150154496
149,-121.788241847
150,-273.743957655
151,-39.4612103655
152,35.3438480504
153,-60.1488463271
154,-148.94405853
155,1.94542712442
156,-195.599017619
157,-87.9144495675
158,24.1544765193
159,-106.610003792
160,13.0075032744
161,-13.9721037689
162,-67.4294207707
163,-75.0807869295
164,-140.451456107
165,-39.0129979804
166,-76.3258647877
167,-78.4971006956
168,35.6123454759
169,-176.885719243
170,-257.075294928
171,-4.05146671422
172,-141.910029333
173,-74.3595926866
174,-115.452462382
175,-250.470392294
176,-141.968220999
177,-277.218039699
178,-63.1557410028
179,-167.137625172
180,-57.6892869378
181,7.95976610232
182,-4.28781181483
183,-246.36709115
184,-47.3384721901
185,-163.100352877
186,15.9837952473
187,-87.2610358408
188,-40.0951126327
189,-39.1749044249
190,-14.5638549117
191,-0.500016501785
192,72.5500243975
193,77.0133195069
194,-179.378411571
195,-179.912628048
196,82.267262617
197,-14.1318043066
198,67.0930389328
199,6.32247493356
200,-270.765078072
201,48.7757200751
202,-90.9265733426
203,-231.998261205
204,30.3186378996
205,-20.8858028041
206,-188.128817587
207,-84.0608988855
208,6.67007173676
209,-41.3911855618
210,-4.5562854663
211,-142.261783811
212,-90.6168113417
213,-65.4757518697
214,-253.986573705
215,-81.1521206907
216,18.9947699552
217,-42.4148310714
218,-117.968689593
219,-11.5402686327
220,-53.1779500302
221,-47.5781537416
222,-258.57381001
223,62.5454611717
224,-37.865596172
225,-42.7955731526
226,40.8315022872
227,243.750794665
228,-27.0969875148
229,8.30672961439
230,-272.330922429
231,-6.0877091277
232,7.17057310989
233,7.88817312144
234,-62.7231127597
235,-21.7964880897
236,-53.8019978074
237,18.4655344905
238,-64.3381117705
239,-88.8312328316
240,48.4358478019
241,-206.646913969
242,-8.58958213328
243,60.2962482948
244,-16.9462770696
245,-66.5214051131
246,-274.554108994
247,-55.1591490892
248,128.442429478
249,29.3777895748
250,38.4984394509
251,-267.538789063
252,-31.6968970364
253,-10.7964999998
254,-35.5357676456
255,-150.215254207
256,32.5593769722
257,2.06831930733
258,62.1717808554
259,-51.927517161
260,0.713719590988
261,-61.1534828191
262,-69.1354471423
263,-97.179424476
264,124.507203208
265,-32.1806427629
266,-12.1177964419
267,-32.3535634154
268,-0.181718917652
269,-15.1910025442
270,-62.3768589232
271,-86.7217312755
272,-28.905112672
273,183.622639613
274,-91.5809322739
275,10.576255739
276,-50.95326306
277,-35.1578817068
278,13.8859568002
279,-34.3560184724
280,39.0334557205
281,-27.2623469183
282,-23.5178791161
283,-76.9487429313
284,-35.4784422844
285,-56.4466197142
286,11.8431039223
287,-18.8010190593
288,-28.8192872061
289,-14.6209811633
290,23.672010069
291,20.5609983345
292,-74.0585192944
293,-0.963823167047
294,-58.2967088525
295,-25.2030872165
296,-60.4986742909
297,-69.522784058
298,-32.0415178346
299,-87.397889083
300,-209.927869199
301,-177.303086886
302,113.967295388
303,-31.7072737455
304,-33.6613894172
305,-55.4624289367
306,79.8124926139
307,50.3041620854
308,-13.7232133376
309,-78.6294934996
310,177.848826368
311,70.5749892733
312,0.537478081352
313,-18.8209570308
314,17.6044740651
315,-26.2306451931
316,-26.2025444771
317,-57.7576087511
318,-16.0583214952
319,-23.1238157877
320,-4.87018344425
321,-19.9651191831
322,12.5577563367
323,-33.8516082731
324,54.315023945
325,-11.0213689154
326,57.7268992844
327,12.9840004966
328,132.305710824
329,-7.64497041658
330,6.09638385629
331,-28.2256557763
332,-9.29517146133
333,1.40348290407
334,-10.8068772535
335,-21.7902593719
336,-7.8049210519
337,-33.8548609587
338,9.52838335047
339,46.6156400716
340,-2.16384815949
341,-37.6034356083
342,6.41440937086
343,51.2978668812
344,-5.57057560469
345,42.1474328932
346,177.306069628
347,-7.84029321737
348,-18.2465329731
349,-46.7019072247
350,57.6854423108
351,-13.3146885115
352,282.014326905
353,-18.0923048165
354,-41.697585513
355,123.200385942
356,36.6457626739
357,-10.2166821346
358,105.777407157
359,46.3932253315
360,1.23745368735
361,122.378779209
362,-47.3234893515
363,-94.4057833849
364,3.18749114082
365,150.372961758
366,0.340343581546
367,-57.3220060892
368,3.40363449129
369,-23.0550948581
370,169.337982091
371,-31.233948869
372,304.860970023
373,12.0344286405
374,-1.89923144836
375,9.26619925314
376,-15.4302933066
377,14.7548236184
378,225.792674315
379,-13.5706528699
380,-26.428411767
381,-14.5180456123
382,-25.1672388708
383,-39.5399814525
384,-121.430139576
385,1.1568172703
386,-22.7062758902
387,0.754701815875
388,-42.1146844625
389,-22.492199311
390,-15.4288320379
391,-92.3203398722
392,10.9460876638
393,195.401256466
394,152.693423278
395,60.288712492
396,176.557302195
397,-42.211963014
398,-2.60596238172
399,227.898605539
400,144.343310099
401,-1.47783449745
402,26.8793779568
403,-21.5038255807
404,225.933741378
405,-25.0108000876
406,-15.0020926361
407,-60.5449177432
408,-29.1847200184
409,-38.971768866
410,23.1383209059
411,115.229895503
412,-5.96754953193
413,73.9968927925
414,-1.02764212488
415,236.194880139
416,79.119218983
417,131.058387004
418,-106.059103579
419,176.093296593
420,169.236258686
421,-7.23493090186
422,-23.0990129321
423,-20.4148038087
424,132.192931918
425,-32.1120870864
426,-41.8935528488
427,-30.5220538817
428,-22.3438376962
429,224.209011998
430,-58.9041378754
431,276.899402455
432,-29.6580859107
433,236.395307883
434,-7.33083261731
435,224.686020016
436,21.8526030218
437,5.37312993276
438,-19.0522955313
439,34.6325733072
440,-20.9452089688
441,-72.342061075
442,145.560524799
443,22.5813146725
444,223.801663463
445,-31.0002281104
446,227.821106495
447,-7.49179552378
448,26.8935034276
449,265.760565405
450,-0.93170915473
451,170.765543305
452,-47.6392186744
453,286.146884617
454,-2.02836323889
455,6.96146517865
456,-9.76386724804
457,42.4416078354
458,100.887752553
459,171.23246022
460,190.829764791
461,203.706298665
462,249.8794048
463,8.01210240026
464,6.48936447525
465,5.52511121093
466,142.160248597
467,-8.04478687589
468,171.658759713
469,177.403811648
470,155.14008535
471,-19.3823265445
472,-5.1517680134
473,219.033157543
474,125.762142256
475,159.630960129
476,239.793119409
477,-33.5856275108
478,195.661080698
479,241.297201841
480,240.46270723
481,258.75621924
482,157.818254227
483,-44.2539927806
484,200.948700101
485,242.785682033
486,15.646655852
487,163.098347144
488,261.557755347
489,160.170153942
490,47.4141879198
491,101.572392884
492,246.892013521
493,-14.4973017785
494,129.558369873
495,147.010129554
496,-19.4598796822
497,137.888650889
498,285.910877765
499,250.646909245
500,174.098959295
501,169.679928141
502,-65.5405831771
503,3.75417992454
504,151.668361156
505,29.3495675975
506,97.6232506496
507,161.658545443
508,22.1985329966
509,179.113022961
510,243.31712271
511,42.2828627601
512,150.5580984
513,169.758723986
514,126.474034781
515,138.765791735
516,57.6023013858
517,148.969137947
518,-39.6713227476
519,-12.3075115168
520,190.150620246
521,143.15803449
522,-6.15864729525
523,-102.799997786
524,4.8565675922
525,156.544360983
526,92.2926482266
527,143.905210342
528,186.884319889
529,168.098962272
530,-2.55717773414
531,41.2859809128
532,64.4243175095
533,-25.1257505285
534,-23.2033575096
535,209.639516478
536,-2.50151651655
537,109.944714555
538,-26.329820822
539,141.729444164
540,217.584685262
541,36.5586448196
542,18.5809775152
543,255.979292353
544,146.482923662
545,119.037782371
546,-2.04154906368
547,9.33803976248
548,-29.3479431006
549,142.618336926
550,-35.0328070792
551,175.880119799
552,-10.7112741709
553,262.238791904
554,287.793397494
555,-67.5725249547
556,192.573649033
557,-14.6358532558
558,168.546218857
559,45.654036493
560,131.882127142
561,315.328888322
562,278.907336807
563,186.342466642
564,195.513829785
565,194.246971674
566,166.741967475
567,75.7244497616
568,184.824514576
569,-84.4927637321
570,175.343615319
571,-17.7842335173
572,122.485607497
573,133.494363592
574,189.250442293
575,174.849806085
576,153.964885694
577,216.516755092
578,270.123540086
579,185.045295925
580,-43.4383684866
581,163.004818595
582,189.562274101
583,56.3665439377
584,239.220073911
585,198.779152083
586,-2.81097048746
587,173.44436927
588,-56.1604433379
589,216.782398736
590,190.962260833
591,221.773892457
592,178.356823023
593,143.515045415
594,204.916554413
595,292.49309902
596,250.073876742
597,122.537835407
598,127.69093558
599,227.368515582
600,227.729424362
601,230.190233975
602,164.357839373
603,-39.8194746584
604,165.723012413
605,223.247985244
606,222.740385739
607,-1.72315529726
608,275.97967642
609,201.965278715
610,241.047523113
611,160.851515754
612,-16.3288607059
613,-65.9256207846
614,192.191611111
615,156.182283111
616,-33.4911242018
617,8.82487899477
618,279.796255145
619,178.500875537
620,225.006313639
621,145.725871748
622,278.759410982
623,253.485824787
624,289.551829901
625,115.915518899
626,259.093168097
627,183.910687631
628,62.1862546385
629,248.83930753
630,-32.1028158663
631,258.913099693
632,197.167230579
633,140.40044206
634,248.699253952
635,-88.985557598
636,282.253926146
637,294.788585903
638,142.031345485
639,214.032562121
640,196.886562079
641,220.348532216
642,249.598001064
643,195.69558833
644,36.2123649678
645,259.180905702
646,215.355120647
647,58.809308588
648,25.9241334732
649,165.475203383
650,257.651712499
651,244.526668502
652,246.998264433
653,185.734051682
654,227.5142766
655,273.535869351
656,252.070693446
657,200.450382003
658,226.979298654
659,263.686655846
660,-11.4775944518
661,264.536219587
662,244.437831822
663,189.447731939
664,170.850297892
665,239.823106998
666,225.725313854
667,194.362149267
668,200.806557452
669,41.7963680261
670,195.11237404
671,279.098234508
672,190.956200417
673,238.64364008
674,245.656353172
675,264.156173743
676,256.571940082
677,228.833216897
678,223.377237964
679,258.837481627
680,240.84394143
681,236.332986762
682,269.971276344
683,261.037880686
684,243.183010605
685,194.266408987
686,237.875944161
687,218.155878885
688,34.5453925423
689,205.155154923
690,199.832728226
691,242.25813223
692,282.066120471
693,226.765645467
694,244.864245072
695,214.88227136
696,286.106547644
697,227.478489898
698,244.99447063
699,263.488370732
700,300.83715343
701,285.866414127
702,259.053863857
703,258.949666237
704,245.744417572
705,230.279368438
706,249.677615337
707,258.096438837
