episode,score
0,-140.616806821
1,-227.735733647
2,-85.8860343768
3,-271.480556951
4,-104.765472969
5,-172.458028019
6,-270.567693294
7,-237.861004804
8,-168.862721347
9,-77.9207700489
10,-249.347102482
11,-80.6650943822
12,-459.184220119
13,-210.02223617
14,-315.250025452
15,-180.493996871
16,-84.4918260398
17,-76.1945121496
18,-382.723303736
19,-147.424685675
20,-108.399098135
21,-169.716849876
22,-270.3530164
23,-265.407183543
24,-107.770263302
25,-376.53292473
26,-119.173059317
27,-136.177885091
28,15.4095336911
29,-55.619403789
30,-295.645804225
31,-75.1518832112
32,-332.294785121
33,-259.303836643
34,-158.971492816
35,-107.737807507
36,-61.2980465276
37,-151.326486577
38,-150.429087506
39,-221.907884439
40,-47.7164530275
41,-164.44684797
42,-152.429158181
43,-127.172944394
44,-204.786578215
45,-183.479380587
46,-58.6248767722
47,-168.826111205
48,-267.750746087
49,-115.644089516
50,-142.122970988
51,-176.820095567
52,-58.858145582
53,-375.569527171
54,-157.390776036
55,-79.253550924
56,-243.342477418
57,-153.363040327
58,-180.309913681
59,-293.474434433
60,-174.568403221
61,-38.5189104432
62,-153.090095422
63,-341.114369334
64,25.9850773022
65,-166.19083291
66,19.392430868
67,8.8905599869
68,-170.584448587
69,-4.16627069468
70,37.4567345495
71,-80.8844522099
72,-444.075842167
73,-210.636822663
74,-174.913353686
75,-109.134872611
76,-84.3903004612
77,-175.500064776
78,-184.642169722
79,-104.758113104
80,-99.1640292494
81,-254.014656221
82,-199.357404688
83,-181.620361105
84,-113.841705315
85,-141.33894498
86,-114.493939473
87,-88.8893777921
88,-80.6133892014
89,-144.76347357
90,-1.15979415045
91,-149.218761464
92,-28.881489457
93,-112.118882295
94,-331.840539686
95,-71.8129758393
96,-124.415253104
97,-70.1845501328
98,-155.457001218
99,-61.6992361606
100,-128.348789863
101,-33.6365702348
102,-162.133544323
103,-50.4612028767
104,-264.499262882
105,-55.4673358182
106,-78.1144304402
107,-18.590042066
108,-54.5327024056
109,-124.519461996
110,-249.18815081
111,-317.88464636
112,-97.2466600272
113,-221.824057241
114,-242.22888207
115,-2.83527883332
116,-171.75547114
117,-174.32136009
118,-104.790666454
119,-99.9929453546
120,-69.745114104
121,-287.70912143
122,-148.659513024
123,-61.6191813164
124,-155.209477444
125,-90.7715092193
126,-495.498086652
127,-90.6727073127
128,-2.39630574633
129,-58.1698719667
130,-82.4212650871
131,-128.226631024
132,-164.653596202
133,-263.524358757
134,-94.9179699757
135,-243.453630136
136,-57.3242827076
137,8.68431225786
138,-56.2419745252
139,-18.4393469232
140,-145.238042374
141,-71.5211177455
142,-74.7447979304
143,-8.88541902752
144,-74.9415448156
145,-36.6526735013
146,-112.402924293
147,-51.5272381033
148,-20.0868217675
149,65.3921502838
150,-134.598124138
151,-127.375846367
152,-88.9394640415
153,6.55807436674
154,-265.113343744
155,-64.2561776838
156,-71.1653235414
157,-171.031858728
158,-207.506940367
159,-14.9467021729
160,-50.6513132889
161,-129.195728741
162,-213.351494602
163,-119.306386138
164,-74.3141538908
165,49.7934723925
166,-86.0760622055
167,-51.533511566
168,-80.2647022058
169,-240.058599579
170,-210.14923354
171,-92.2814850059
172,16.7799524483
173,-51.1428612943
174,101.634160049
175,-121.704259791
176,-97.2565585684
177,14.9033667156
178,-66.4626512285
179,6.51361905924
180,-81.3069608984
181,-83.66887601
182,2.30490118183
183,-10.002648482
184,71.5899756045
185,-142.237669807
186,-38.2533487566
187,-45.2086214226
188,-379.972525327
189,0.709504067905
190,-190.523592732
191,-59.761044254
192,-198.028791046
193,-103.039971537
194,-88.6409877149
195,-61.2748392964
196,38.3390839627
197,-16.9832672232
198,82.2965395848
199,6.83010418771
200,-166.83988944
201,-38.4366800073
202,-69.0649108431
203,-11.3957496455
204,-40.2313484722
205,-8.07698479849
206,-98.6350620521
207,-64.3323015003
208,-56.1839679213
209,-46.3761586641
210,-2.79935864513
211,17.5749171329
212,93.5345642575
213,-73.4565717483
214,-19.3132136021
215,-155.21489914
216,-86.2982618946
217,-10.9170298616
218,-23.0358561278
219,-46.9502141204
220,124.361550725
221,-4.69289701211
222,-250.923118415
223,-174.466449749
224,-72.0191456088
225,-89.3299116244
226,-115.856663527
227,-108.946427217
228,9.25633294493
229,-5.17360069166
230,-43.8852949586
231,-77.4941630298
232,-327.632292934
233,40.0362904144
234,-67.1236248104
235,-176.644635932
236,-110.354496804
237,-26.8010904326
238,-60.7680125524
239,-101.479367468
240,-102.41143956
241,-304.606426977
242,-14.4187800181
243,111.312442266
244,-69.9579145996
245,2.82620134763
246,-117.042956125
247,-107.58594844
248,13.1252050082
249,5.1164596178
250,20.8373213471
251,-16.197867251
252,-223.894709215
253,41.6461492448
254,-29.4697020045
255,-211.933083512
256,-92.1809998013
257,-34.1610254704
258,0.223363763539
259,-140.365747158
260,-138.787764678
261,6.61727368163
262,-53.0591531484
263,-57.3703766753
264,22.9355710348
265,-129.310649185
266,-55.0168456577
267,-87.5583474185
268,-22.1567474127
269,-90.2231247871
270,83.9906880885
271,-18.0776750018
272,231.375452965
273,279.184798322
274,51.9940486724
275,-14.2023922452
276,94.7823785497
277,-88.5712909354
278,-78.6439255045
279,1.6648465497
280,-282.385439191
281,33.4780682516
282,-27.194592367
283,-50.2647778643
284,-47.4906528453
285,-12.2419571174
286,66.7569671005
287,-62.4081716372
288,-0.187664292211
289,-59.8033523415
290,36.1983991781
291,-26.3368787487
292,-90.9541643124
293,-1.00624526771
294,-229.36754524
295,178.723351363
296,35.8524938976
297,44.1004170026
298,-33.5068719935
299,-39.4422397283
300,-28.212672312
301,20.1505567451
302,10.1655712331
303,-66.8972194854
304,139.35024236
305,-68.0724717446
306,-116.344698033
307,-222.959569737
308,-21.5367791359
309,176.914907693
310,-144.798687851
311,3.59876720515
312,-4.43204762599
313,61.5763369276
314,-31.6901430153
315,23.5003579616
316,-39.7978308003
317,-243.084060801
318,-41.5639458791
319,2.04691036139
320,254.682044228
321,72.8815601658
322,32.1471562791
323,146.413500596
324,-24.1089966082
325,-229.796079546
326,128.057593189
327,-123.602243571
328,12.5299778357
329,152.648598092
330,70.1561230026
331,125.77592278
332,152.959807127
333,60.1900422382
