episode,score
0,-255.037240025
1,-113.067798628
2,-60.0543007668
3,-83.6338499
4,-235.949426581
5,-397.343403435
6,-318.6148018
7,-96.3631154328
8,-69.2030768637
9,-102.948761961
10,-274.654589208
11,-303.016946701
12,-112.907882221
13,-168.260965887
14,-325.814107727
15,18.3180479975
16,-233.288257809
17,-238.00354303
18,-116.027848361
19,-135.028303059
20,-171.379484906
21,-84.7248590368
22,-134.044134709
23,23.7438454853
24,-87.9912486332
25,-75.3291794993
26,-218.980883265
27,-276.76064771
28,-75.559718056
29,-111.846878766
30,-102.997743765
31,-74.7393337956
32,-46.6891765131
33,-100.649782241
34,-259.673112287
35,-189.986832303
36,-144.513694803
37,-171.724840723
38,-254.357401598
39,-286.960998977
40,-152.941367744
41,-327.835143012
42,-207.697398269
43,-110.088673166
44,-348.936340534
45,-21.9516218633
46,-79.799306601
47,-241.608511233
48,-267.599886753
49,-273.527644394
50,-73.0722462572
51,-84.0289079771
52,-211.941980935
53,-88.5935476946
54,-96.4562569468
55,-237.553104123
56,-1.79105326401
57,-88.1807321583
58,-377.178571592
59,-329.359742408
60,-245.638846225
61,-44.2633065081
62,-65.8643305465
63,-287.990971082
64,-345.524464475
65,-102.148836898
66,-76.67297813
67,-282.61518572
68,-98.5962530273
69,-190.037416184
70,-80.2260120709
71,-292.819013983
72,-26.4099146504
73,-245.551198035
74,-110.067590454
75,-67.6554576001
76,-130.107896833
77,-220.869360783
78,-269.084825931
79,-359.503639267
80,-207.400203743
81,-60.8884848267
82,-245.967967032
83,-62.5940441428
84,31.4215695046
85,-338.475898127
86,-167.459649101
87,-166.068986366
88,-65.0289241457
89,-176.8134706
90,-265.587797259
91,-118.123934833
92,-242.414703624
93,-273.524525082
94,-160.786278398
95,-104.732235371
96,-207.89625493
97,-180.535343151
98,-59.9968569121
99,-186.853028019
100,-148.164672978
101,-115.679266064
102,-160.616052911
103,-287.913101146
104,-317.492989497
105,-210.591066276
106,-23.7950861649
107,-173.007509294
108,-54.5368217011
109,-25.3541793509
110,-104.824250105
111,-117.447066822
112,-147.884250059
113,-142.114053665
114,-276.467730553
115,-108.932745019
116,-271.040988614
117,-274.616410812
118,54.0668092661
119,-253.628708147
120,-207.519149166
121,-105.569229541
122,-77.3969503335
123,-61.947403364
124,-97.0231181834
125,-83.8526907536
126,-131.50272851
127,-193.635589978
128,-148.026411791
129,-149.511146822
130,-23.3764829698
131,-99.4529575948
132,-103.071991503
133,-121.645918221
134,-43.8582263718
135,-46.6403792579
136,-167.07559012
137,-149.502880466
138,-115.343133913
139,-129.207917055
140,-73.0519094066
141,-60.9419575683
142,-67.1094127694
143,-31.0202022854
144,-28.0796786207
145,-94.9263840743
146,-89.0613336408
147,-53.3209257957
148,-103.08147504
149,-190.698043771
150,-52.4837696166
151,-32.9676796341
152,-64.6107068296
153,-55.0783772965
154,-92.2017744378
155,-94.0934409127
156,-29.3203535744
157,-183.084159055
158,-75.1483671619
159,-135.104707208
160,4.28680285365
161,-95.962883568
162,-102.626721781
163,-78.9201060596
164,-99.0824627176
165,-225.234423572
166,-115.253032248
167,-130.782059886
168,-98.9029831846
169,-73.4128853946
170,-180.242279637
171,-106.944189803
172,-66.3793737995
173,-31.4884446196
174,-53.7769673571
175,-209.66672709
176,-15.5496352962
177,-90.8464128855
178,-81.2995229238
179,-156.49391185
180,-66.9063046566
181,-95.3252681269
182,-43.9608136712
183,-66.6689648778
184,-112.01432477
185,-155.799666632
186,-92.2927238657
187,-219.975416572
188,-26.7474541856
189,-63.4391887105
190,-42.0499832243
191,-197.973423899
192,-135.700145152
193,-278.646986239
194,-54.9838663309
195,-23.5075688779
196,-55.8049854241
197,-45.5221659764
198,-23.9379599868
199,-89.3495653939
200,-74.0628451534
201,-26.9115902232
202,-82.8119001829
203,6.02754849625
204,-68.0298859117
205,-237.163901931
206,1.81130938862
207,46.5407398243
208,-97.3872499688
209,-99.1701136951
210,-141.821166311
211,-14.7346044167
212,-141.003202323
213,-15.559147618
214,-176.844901502
215,-12.8370500335
216,40.1168658133
217,17.2187156245
218,-75.9546104586
219,-10.8076675964
220,-40.5776362159
221,28.7958919098
222,-53.7546337346
223,-22.20907454
224,14.3452045391
225,15.7622124616
226,-68.5468336377
227,19.0410306714
228,3.9734661159
229,17.7990072491
